"AdID","AdName","PlacementID","Description","CreationDate","ClickThroughURL","AdFormat","Status","Classification1","Classification2","Classification3","Classification4","Classification5","SmartVersionAd","SmartVersionGroup"
"18050275","Sophos_Cloud_Devices_300x250","7703709"," ","12/4/2013 4:46:57 PM","http://www.sophos.com/en-us/products/cloud.aspx?utm_source=SB&utm_medium=Web-banner&utm_campaign=SB-UK-WB-Spiceworks-Cloud&utm_content=Premium-Targeted","Standard Banner","Ad approved","Cloud","Devices","Static","300x250"," ","0"," "
"18050277","Sophos_Cloud_Devices_300x250","7703708"," ","12/4/2013 4:46:57 PM","http://www.sophos.com/en-us/products/cloud.aspx?utm_source=SB&utm_medium=Web-banner&utm_campaign=SB-NA-WB-Spiceworks-Cloud&utm_content=Premium-Targeted","Standard Banner","Ad approved","Cloud","Devices","Static","300x250"," ","0"," "
"18050300","Sophos_Cloud_Devices_300x250","8312314"," ","12/4/2013 4:47:10 PM","http://www.sophos.com/en-us/products/cloud.aspx?utm_source=SB&utm_medium=Web-banner&utm_campaign=SB-NA-WB-DataXu-Cloud&utm_content=Super-Retargeting","Standard Banner","Ad approved","Cloud","Devices","Static","300x250"," ","0"," "
"18066887","Sophos_Cloud_Icon_728x90","7886103"," ","12/5/2013 2:01:27 PM","http://www.sophos.com/en-us/products/unified-threat-management.aspx?utm_source=SB&utm_medium=Web-banner&utm_campaign=SB-UK-WB-ExchangeLab-UTM-C2-CTA1&utm_content=ComScore","Standard Banner","Ad approved","Cloud","Icon","Flash","728x90"," ","0"," "
"18095285","RSA_14_Banner_728x90_Discount_Why Register","8169127"," ","12/8/2013 4:24:02 PM","http://www.rsaconference.com/why-attend/us-2014","Standard Banner","Ad approved","728 X 90"," "," "," "," ","0"," "
"18133480","Sophos_UTM_1016X150_GR","8708876"," ","12/10/2013 4:17:59 PM","http://www.sophos.com/de-de/products/mobile-control.aspx?utm_source=SB&utm_medium=Web-banner&utm_campaign=SB-DACH-WB-NetMediaEurope-Mobile","Standard Banner","Ad approved","UTM","Try Free","Flash","1016x150"," ","0"," "
"18154795","Akamai-OLA-Cloud-DE-300x250","7901868"," ","12/11/2013 1:49:44 PM","http://www.akamai.de/html/ms/sec_cloud.html","Standard Banner","Ad approved"," ","300x250","Cloud"," "," ","0"," "
"18154804","Akamai-OLA-Cloud-DE-300x250","7799684"," ","12/11/2013 1:49:54 PM","http://www.akamai.de/html/ms/sec_cloud.html","Standard Banner","Ad approved"," ","300x250","Cloud"," "," ","0"," "
"17941349","Sophos_Cloud_Icon_728x90","7875149"," ","11/29/2013 7:17:09 AM","http://www.sophos.com/en-us/products/cloud.aspx?utm_source=SB&utm_medium=Web-banner&utm_campaign=SB-UK-WB-ExchangeLab-Cloud","Standard Banner","Ad approved","Cloud","Icon","Flash","728x90"," ","0"," "
"17967872","Become an OpenShift by Red Hat partner today_300x250","8624308"," ","12/2/2013 11:46:32 AM","https://www.openshift.com/partners/become-a-partner?sc_cid=70160000000cI2WAAU&utm_source=DWA%20&utm_medium=Banner&utm_campaign=OSE%20GA","Standard Banner","Ad approved"," "," "," "," "," ","0"," "
"17976895","Thinkpad Helix 728x90","7716980"," ","12/2/2013 6:56:42 PM","http://www.partnerinfo.lenovo.com/partners/us/products/thinkpad-helix.shtml?cid=USLPN2496","Standard Banner","Ad approved"," "," "," "," "," ","0"," "
"18050199","Sophos_Cloud_Icon_728x90","8312313"," ","12/4/2013 4:45:01 PM","http://www.sophos.com/en-us/products/cloud.aspx?utm_source=SB&utm_medium=Web-banner&utm_campaign=SB-NA-WB-DataXu-Cloud&utm_content=Super-Retargeting","Standard Banner","Ad approved","Cloud","Icon","Flash","728x90"," ","0"," "
"18050213","Sophos_Cloud_Devices_728x90","8312313"," ","12/4/2013 4:45:08 PM","http://www.sophos.com/en-us/products/cloud.aspx?utm_source=SB&utm_medium=Web-banner&utm_campaign=SB-NA-WB-DataXu-Cloud&utm_content=Super-Retargeting","Standard Banner","Ad approved","Cloud","Devices","Static","728x90"," ","0"," "
"18050264","Sophos_Cloud_Icon_300x250","7703708"," ","12/4/2013 4:46:46 PM","http://www.sophos.com/en-us/products/cloud.aspx?utm_source=SB&utm_medium=Web-banner&utm_campaign=SB-NA-WB-Spiceworks-Cloud&utm_content=Premium-Targeted","Standard Banner","Ad approved","Cloud","Icon","Flash","300x250"," ","0"," "
"18091760","Sophos_Mobile_300x250_GR2","8518081"," ","12/6/2013 5:20:22 PM","http://www.sophos.com/de-de/products/mobile-control.aspx?utm_source=SB&utm_medium=Web-banner&utm_campaign=SB-DACH-WB-NetMediaEurope-Mobile","Standard Banner","Ad approved","Mobile","Try Free","Flash","300x250"," ","0"," "
"18091762","Sophos_Mobile_300x250_GR2","8518112"," ","12/6/2013 5:20:22 PM","http://www.sophos.com/de-de/products/mobile-control.aspx?utm_source=SB&utm_medium=Web-banner&utm_campaign=SB-DACH-WB-IDG-Mobile","Standard Banner","Ad approved","Mobile","Try Free","Flash","300x250"," ","0"," "
"18112368","Tracking Pixel","8702162"," ","12/9/2013 8:30:27 PM","","Tracking Pixel","Ad approved"," "," "," "," "," ","0"," "
"18154769","Akamai-OLA-Security-JA-300x250","7799660"," ","12/11/2013 1:44:47 PM","http://www.akamai.co.jp/enja/html/ms/security.html","Standard Banner","Ad approved"," ","300x250","Security"," "," ","0"," "
"18227801","Tracking Pixel","8752223"," ","12/16/2013 5:44:26 PM","http://www.akamai.fr/enfr/html/ms/security.html","Tracking Pixel","Ad approved"," ","300x250","Security"," "," ","0"," "
"18341413","Akamai-OLA-Cloud-DE-728x90","8796139"," ","12/20/2013 9:24:47 AM","http://www.akamai.de/html/ms/sec_cloud.html","Standard Banner","Ad approved"," "," "," "," "," ","0"," "
"18399002","RSA_14_Banner_160x600_Discount","8556865"," ","12/24/2013 9:51:49 AM","http://www.rsaconference.com/events/us14/register","Standard Banner","Ad approved"," "," "," "," "," ","0"," "
"18154810","Akamai-OLA-Cloud-DE-300x250","7799691"," ","12/11/2013 1:50:14 PM","http://www.akamai.de/html/ms/sec_cloud.html","Standard Banner","Ad approved"," ","300x250","Cloud"," "," ","0"," "
"18154824","Akamai-OLA-Security-DE-728x90","7799690"," ","12/11/2013 1:52:00 PM","http://www.akamai.de/html/ms/security.html","Standard Banner","Ad approved"," ","728x90","Security"," "," ","0"," "
"18306891","Tracking Pixel","8786530"," ","12/19/2013 10:39:41 AM","https://engage.redhat.com/content/transforming-it-201309061111?sc_cid=70160000000cMFQAA2","Tracking Pixel","Ad approved"," "," "," "," "," ","0"," "
"18306926","Tracking Pixel","8786551"," ","12/19/2013 10:40:57 AM","https://engage.redhat.com/forms/ohc-70160000000bnknAAA?sc_cid=70160000000cMFfAAM","Tracking Pixel","Ad approved"," "," "," "," "," ","0"," "
"18307042","Tracking Pixel","8786584"," ","12/19/2013 10:43:43 AM","https://engage.redhat.com/forms/5299925_ohc_webinar_series_august2013?sc_cid=70160000000cMG4AAM","Tracking Pixel","Ad approved"," "," "," "," "," ","0"," "
"18369415","TP Tablet 2  728x90","7716730"," ","12/22/2013 2:36:19 PM","http://www.partnerinfo.lenovo.com/partners/us/products/thinkpad-tablet.shtml?&cid=us:display:42gUKE&dfaid=3","Standard Banner","Ad approved"," "," "," "," "," ","0"," "
"18227354","Akamai-OLA-Security-FR-300x250","7802597"," ","12/16/2013 5:26:17 PM","http://www.akamai.fr/enfr/html/ms/security.html","Standard Banner","Ad approved"," ","300x250","Security"," "," ","0"," "
"17976664","Thinkpad Helix 160x160","7716722"," ","12/2/2013 6:45:56 PM","http://www.partnerinfo.lenovo.com/partners/us/products/thinkpad-helix.shtml?cid=USLPN2501","Standard Banner","Ad approved"," "," "," "," "," ","0"," "
"18050281","Sophos_Cloud_Devices_300x250","7703717"," ","12/4/2013 4:46:57 PM","http://www.sophos.com/en-us/products/cloud.aspx?utm_source=SB&utm_medium=Web-banner&utm_campaign=SB-NA-WB-Spiceworks-Cloud&utm_content=ROS-Banner","Standard Banner","Ad approved","Cloud","Devices","Static","300x250"," ","0"," "
"18050330","Sophos_Cloud_Devices_300x250","7658641"," ","12/4/2013 4:47:43 PM","http://www.sophos.com/en-us/products/cloud.aspx?utm_source=SB&utm_medium=Web-banner&utm_campaign=SB-NA-WB-TribalFusion-Cloud&utm_content=Audience-Blend","Standard Banner","Ad approved","Cloud","Devices","Static","300x250"," ","0"," "
"18066426","UTM_TryFree_300x250_under30","7875148"," ","12/5/2013 1:31:57 PM","http://www.sophos.com/en-us/products/unified-threat-management.aspx?utm_source=SB&utm_medium=Web-banner&utm_campaign=SB-UK-WB-ExchangeLab-UTM-C2-CTA1&utm_content=Run-Of-Exchange","Standard Banner","Ad approved","UTM","Try Free"," "," "," ","0"," "
"18091761","Sophos_Mobile_300x250_GR2","8518100"," ","12/6/2013 5:20:22 PM","http://www.sophos.com/de-de/products/mobile-control.aspx?utm_source=SB&utm_medium=Web-banner&utm_campaign=SB-DACH-WB-IDGTEchNet-Mobile","Standard Banner","Ad approved","Mobile","Try Free","Flash","300x250"," ","0"," "
"18095269","RSA_14_Banner_728x90_Discount_Why Register","8164921"," ","12/8/2013 4:23:32 PM","http://www.rsaconference.com/why-attend/us-2014","Standard Banner","Ad approved","728 X 90"," "," "," "," ","0"," "
"18095272","RSA_14_Banner_728x90_Discount_Why Register","8165041"," ","12/8/2013 4:23:37 PM","http://www.rsaconference.com/why-attend/us-2014","Standard Banner","Ad approved","728 X 90"," "," "," "," ","0"," "
"18095273","RSA_14_Banner_728x90_Discount_Why Register","8165050"," ","12/8/2013 4:23:39 PM","http://www.rsaconference.com/why-attend/us-2014","Standard Banner","Ad approved","728 X 90"," "," "," "," ","0"," "
"18109611","RH_OPST_Banners_regions_728x90_OPTION3_11639157_1113_jw","8700894"," ","12/9/2013 5:22:46 PM","http://www.redhat.com/openstack/?sc_cid=70160000000cL0JAAU","Standard Banner","Ad approved"," "," "," "," "," ","0"," "
"18154817","Akamai-OLA-Cloud-DE-728x90","7799686"," ","12/11/2013 1:51:39 PM","http://www.akamai.de/html/ms/sec_cloud.html","Standard Banner","Ad approved"," ","728x90","Cloud"," "," ","0"," "
"17818249","Tracking Pixel","8567098"," ","11/22/2013 4:32:26 PM","www.bluecoat.com/atplifecycle","Tracking Pixel","Ad approved"," "," "," "," "," ","0"," "
"17940594","Sophos_Cloud_Devices_728x90","7875146"," ","11/29/2013 6:37:32 AM","http://www.sophos.com/en-us/products/cloud.aspx?utm_source=SB&utm_medium=Web-banner&utm_campaign=SB-UK-WB-ExchangeLab-Cloud","Standard Banner","Ad approved","Cloud","Devices","Static","728x90"," ","0"," "
"17951288","Tracking Pixel","8619298"," ","11/30/2013 3:38:15 PM","http://www.rsaconference.com/events/us14/register?utm_source=darkreading&utm_medium=banner-disc&utm_content=register&utm_campaign=us2014","Tracking Pixel","Ad approved"," "," "," "," "," ","0"," "
"17967861","Proven integration  expanded reach  and more OpenShift by Red Hat partner benefits_300x250","8624329"," ","12/2/2013 11:46:10 AM","https://www.openshift.com/partners/become-a-partner?sc_cid=70160000000cI2WAAU&utm_source=DWA%20&utm_medium=Banner&utm_campaign=OSE%20GA","Standard Banner","Ad approved"," "," "," "," "," ","0"," "
"17967875","3 easy steps to become an OpenShift by Red Hat partner_300x250","8624308"," ","12/2/2013 11:46:37 AM","https://www.openshift.com/partners/become-a-partner?sc_cid=70160000000cI2WAAU&utm_source=DWA%20&utm_medium=Banner&utm_campaign=OSE%20GA","Standard Banner","Ad approved"," "," "," "," "," ","0"," "
"17967877","Proven integration  expanded reach  and more OpenShift by Red Hat partner benefits_300x250","8624301"," ","12/2/2013 11:46:40 AM","https://www.openshift.com/partners/become-a-partner?sc_cid=70160000000cI2WAAU&utm_source=DWA%20&utm_medium=Banner&utm_campaign=OSE%20GA","Standard Banner","Ad approved"," "," "," "," "," ","0"," "
"17973682","RH_System_Too_Large_Banner_336x280_11646347_1113jw-01","8625821"," ","12/2/2013 4:03:55 PM","http://www.redhat.com/products/cloud-computing/cloudforms/?sc_cid=70160000000cHuNAAU","Standard Banner","Ad approved"," "," "," "," "," ","0"," "
"18047218","Tracking Pixel","8673171"," ","12/4/2013 1:16:51 PM","http://dc.bluecoat.com/ATPResourceCenter","Tracking Pixel","Ad approved"," "," "," "," "," ","0"," "
"18050208","Sophos_Cloud_Devices_728x90","8312344"," ","12/4/2013 4:45:07 PM","http://www.sophos.com/en-us/products/cloud.aspx?utm_source=SB&utm_medium=Web-banner&utm_campaign=SB-NA-WB-ExchangeLab-Cloud&utm_content=Remessaging","Standard Banner","Ad approved","Cloud","Devices","Static","728x90"," ","0"," "
"17483924","Rocketfuel_Voyager_learn_728x90","8416514"," ","11/5/2013 2:20:32 PM","www.plantronics.com/us/together?utm_medium=banner&utm_source=rocketfuel&utm_campaign=together_mopro&utm_content=Behavioral_Targeting_DisplayVoyager_728x90/#voyager","Standard Banner","Ad approved"," "," "," "," "," ","0"," "
"17489031","Mobile Tracking","8427780"," ","11/5/2013 6:26:44 PM","www.plantronics.com/us/together?utm_medium=banner&utm_source=MillenialMedia&utm_campaign=together_mopro&utm_content=Geo_Targeted_San_Jose_Smart_Phone_Tablet_BackBeat_Stay_Energized_300x50/#backbeatgo","Mobile Tracking Only","Ad approved"," "," "," "," "," ","0"," "
"17489038","Mobile Tracking","8427786"," ","11/5/2013 6:26:53 PM","www.plantronics.com/us/together?utm_medium=banner&utm_source=MillenialMedia&utm_campaign=together_mopro&utm_content=Geo_Targeted_San_Jose_Smart_Phone_Tablet_Voyager_World_of_Noise_300x250/#voyager","Mobile Tracking Only","Ad approved"," "," "," "," "," ","0"," "
"17489074","Mobile Tracking","8427818"," ","11/5/2013 6:27:30 PM","www.plantronics.com/us/together?utm_medium=banner&utm_source=MillenialMedia&utm_campaign=together_mopro&utm_content=Geo_Targeted_Austin_Smart_Phone_Tablet_BackBeat_Stay_Energized_320x50/#backbeatgo","Mobile Tracking Only","Ad approved"," "," "," "," "," ","0"," "
"17489079","Mobile Tracking","8427823"," ","11/5/2013 6:27:34 PM","www.plantronics.com/us/together?utm_medium=banner&utm_source=MillenialMedia&utm_campaign=together_mopro&utm_content=Geo_Targeted_Austin_Smart_Phone_Tablet_Voyager_World_of_Noise_300x250/#voyager","Mobile Tracking Only","Ad approved"," "," "," "," "," ","0"," "
"17489115","Mobile Tracking","8427860"," ","11/5/2013 6:28:05 PM","www.plantronics.com/us/together?utm_medium=banner&utm_source=MillenialMedia&utm_campaign=together_mopro&utm_content=Geo_Targeted_San_Jose_Smart_Phone_Tablet_BackBeat_Stay_Energized_320x50/#backbeatgo","Mobile Tracking Only","Ad approved"," "," "," "," "," ","0"," "
"17605944","10steps_top_300x250","8475766"," ","11/12/2013 7:35:38 PM","http://www.plantronics.com/us/cmpn/together/uc/it-deployment/?utm_medium=banner&utm_source=Adroll_retargeting&utm_campaign=uctogether&utm_content=Web_Low_Intent_10_Steps_300x250_Top","Standard Banner","Ad approved"," "," "," "," "," ","0"," "
"17605994","10steps_anchor_728x90","8475765"," ","11/12/2013 7:43:40 PM","http://www.plantronics.com/us/cmpn/together/uc/it-deployment/?utm_medium=banner&utm_source=Adroll_retargeting&utm_campaign=uctogether&utm_content=Web_Low_Intent_10_Steps_728x90_Anchor/#step2","Standard Banner","Ad approved"," "," "," "," "," ","0"," "
"17656705","Tracking Pixel","8495747"," ","11/14/2013 6:49:13 PM","www.plantronics.com/us/product/cs500?utm_medium=banner&utm_source=Adroll_retargeting&utm_campaign=adroll_cs500&utm_content=AdRoll_Product_FBRighRail_CS500_Medium_1x1","Tracking Pixel","Ad approved"," "," "," "," "," ","0"," "
"17656725","Tracking Pixel","8495760"," ","11/14/2013 6:49:23 PM","www.plantronics.com/us/product/m165?utm_medium=banner&utm_source=Adroll_retargeting&utm_campaign=adroll_m165&utm_content=AdRoll_Product_FBNewsFeed_Marque_Medium_1x1","Tracking Pixel","Ad approved"," "," "," "," "," ","0"," "
"17657995","300x250_Marquee_SmartEnough","8495734"," ","11/14/2013 7:55:21 PM","www.plantronics.com/us/product/m165?utm_medium=banner&utm_source=Adroll_retargeting&utm_campaign=adroll_m165&utm_content=AdRoll_Product_Web_Marque_High_300x250","Standard Banner","Ad approved"," "," "," "," "," ","0"," "
"17658045","300x250_VoyagerLegend","8495725"," ","11/14/2013 7:57:56 PM","www.plantronics.com/us/product/voyager-legend?utm_medium=banner&utm_source=Adroll_retargeting&utm_campaign=adroll_voyager&utm_content=AdRoll_Product_Web_Voyager_High_300x250","Standard Banner","Ad approved"," "," "," "," "," ","0"," "
"17658054","300x250_BlackWire","8495722"," ","11/14/2013 7:58:41 PM","www.plantronics.com/us/product/blackwire-700?utm_medium=banner&utm_source=Adroll_retargeting&utm_campaign=adroll_blackwire700&utm_content=AdRoll_Product_Web_Blackwire_Medium_300x250","Standard Banner","Ad approved"," "," "," "," "," ","0"," "
"17658134","300x250_VoyagerLegendUC","8495707"," ","11/14/2013 8:02:19 PM","www.plantronics.com/us/product/voyager-legend?utm_medium=banner&utm_source=Adroll_retargeting&utm_campaign=adroll_voyager&utm_content=AdRoll_Product_Web_Voyager_Medium_300x250","Standard Banner","Ad approved"," "," "," "," "," ","0"," "
"17675432","RSA_14_Banner_728x90_Discount_1","8165075"," ","11/15/2013 10:10:12 AM","http://www.rsaconference.com/events/us14/register","Standard Banner","Ad approved","728 X 90"," "," "," "," ","0"," "
"17675450","RSA_14_Banner_728x90_Discount_1","8324591"," ","11/15/2013 10:10:19 AM","http://www.rsaconference.com/events/us14/register","Standard Banner","Ad approved","728 X 90"," "," "," "," ","0"," "
"17675566","RSA_14_Banner_300x600_Discount_1","8165085"," ","11/15/2013 10:14:55 AM","http://www.rsaconference.com/events/us14/register","Standard Banner","Ad approved","300 X 600"," "," "," "," ","0"," "
"17818269","Tracking Pixel","8567109"," ","11/22/2013 4:34:27 PM","www.bluecoat.com/atplifecycle","Tracking Pixel","Ad approved"," "," "," "," "," ","0"," "
"17818940","ESET_RPCU_1125_160x600","8356132"," ","11/22/2013 5:08:45 PM","http://www.eset.com/us/display-rpcu/?CMP=BAC-buybase-rpcu","Standard Banner","Ad approved","RPCU"," "," "," "," ","0"," "
"17896402","Tracking Pixel","8593012"," ","11/27/2013 10:37:53 AM","http://redhatstackblog.redhat.com/","Tracking Pixel","Ad approved"," "," "," "," "," ","0"," "
"17938899","Sophos_Cloud_Devices_120x600","7875141"," ","11/29/2013 5:11:03 AM","http://www.sophos.com/en-us/products/cloud.aspx?utm_source=SB&utm_medium=Web-banner&utm_campaign=SB-UK-WB-ExchangeLab-Cloud","Standard Banner","Ad approved","Cloud","Devices","Static","120x600"," ","0"," "
"17941208","Sophos_Cloud_Icon_120x600","7875147"," ","11/29/2013 7:07:59 AM","http://www.sophos.com/en-us/products/cloud.aspx?utm_source=SB&utm_medium=Web-banner&utm_campaign=SB-UK-WB-ExchangeLab-Cloud","Standard Banner","Ad approved","Cloud","Icon","Flash","120x600"," ","0"," "
"17941306","Sophos_Cloud_Devices_300x250","7875148"," ","11/29/2013 7:14:23 AM","http://www.sophos.com/en-us/products/cloud.aspx?utm_source=SB&utm_medium=Web-banner&utm_campaign=SB-UK-WB-ExchangeLab-Cloud","Standard Banner","Ad approved","Cloud","Devices","Static","300x250"," ","0"," "
"17951283","Tracking Pixel","8619295"," ","11/30/2013 3:32:36 PM","http://www.rsaconference.com/events/us14/register?utm_source=darkreading&utm_medium=banner-disc&utm_content=register&utm_campaign=us2014","Tracking Pixel","Ad approved"," "," "," "," "," ","0"," "
"17967862","Grow your business With the OpenShift by Red Hat partner program_300x250","8624329"," ","12/2/2013 11:46:12 AM","https://www.openshift.com/partners/become-a-partner?sc_cid=70160000000cI2WAAU&utm_source=DWA%20&utm_medium=Banner&utm_campaign=OSE%20GA","Standard Banner","Ad approved"," "," "," "," "," ","0"," "
"17967865","Become an OpenShift by Red Hat partner today_300x250","8624329"," ","12/2/2013 11:46:15 AM","https://www.openshift.com/partners/become-a-partner?sc_cid=70160000000cI2WAAU&utm_source=DWA%20&utm_medium=Banner&utm_campaign=OSE%20GA","Standard Banner","Ad approved"," "," "," "," "," ","0"," "
"18050171","Sophos_UTM_300x600_GR","8674094"," ","12/4/2013 4:42:39 PM","http://www.sophos.com/de-de/products/unified-threat-management.aspx?utm_source=SB&utm_medium=Web-banner&utm_campaign=SB-DACH-WB-Computerwoche-UTM","Standard Banner","Ad approved","UTM","Try Free","Flash","300x600"," ","0"," "
"18050172","Sophos_Mobile_300x600_GR","8674095"," ","12/4/2013 4:42:43 PM","http://www.sophos.com/de-de/products/mobile-control.aspx?utm_source=SB&utm_medium=Web-banner&utm_campaign=SB-DACH-WB-Computerwoche-Mobile","Standard Banner","Ad approved","Mobile","Try Free","Flash","300x600"," ","0"," "
"18063876","Tracking Pixel","8682401"," ","12/5/2013 11:12:45 AM","http://www.sophos.com/en-us/products/cloud.aspx?utm_source=SB&utm_medium=Web-banner&utm_campaign=SB-NA-WB-SpecificMedia-Cloud&utm_content=Remessaging","Tracking Pixel","Ad approved"," "," "," "," "," ","0"," "
"18066768","UTM_728x90_TryFree","7875146"," ","12/5/2013 1:59:02 PM","http://www.sophos.com/en-us/products/unified-threat-management.aspx?utm_source=SB&utm_medium=Web-banner&utm_campaign=SB-UK-WB-ExchangeLab-UTM-C2-CTA1&utm_content=Channel-Targeting","Standard Banner","Ad approved","UTM","Try Free"," "," "," ","0"," "
"18091754","Sophos_Mobile_728x90_GR2","8518108"," ","12/6/2013 5:18:57 PM","http://www.sophos.com/de-de/products/mobile-control.aspx?utm_source=SB&utm_medium=Web-banner&utm_campaign=SB-DACH-WB-Infectious-Mobile","Standard Banner","Ad approved","Mobile","Try Free","Flash","728x90"," ","0"," "
"18091755","Tracking Pixel","8693782"," ","12/6/2013 5:19:13 PM","https://engage.redhat.com/content/cloud-management-hybrid-world-201309091509?sc_cid=70160000000cFEbAAM","Tracking Pixel","Ad approved"," "," "," "," "," ","0"," "
"18095278","RSA_14_Banner_728x90_Discount_Why Register","8168760"," ","12/8/2013 4:23:49 PM","http://www.rsaconference.com/why-attend/us-2014","Standard Banner","Ad approved","728 X 90"," "," "," "," ","0"," "
"18095378","RSA_14_Banner_300x250_Discount_Why Register","8169022"," ","12/8/2013 4:47:00 PM","http://www.rsaconference.com/why-attend/us-2014","Standard Banner","Ad approved","300 X 250"," "," "," "," ","0"," "
"18109603","RH_OPST_Banners_regions_300x250_OPTION3_11639157_1113_jw","8700893"," ","12/9/2013 5:22:11 PM","http://www.redhat.com/openstack/?sc_cid=70160000000cL04AAE","Standard Banner","Ad approved"," "," "," "," "," ","0"," "
"18154777","Akamai-OLA-Cloud-JA-300x250","7799660"," ","12/11/2013 1:45:45 PM","http://www.akamai.co.jp/enja/html/ms/sec_cloud.html","Standard Banner","Ad approved"," ","300x250","Cloud"," "," ","0"," "
"18154793","Akamai-OLA-Cloud-DE-300x250","7901867"," ","12/11/2013 1:49:34 PM","http://www.akamai.de/html/ms/sec_cloud.html","Standard Banner","Ad approved"," ","300x250","Cloud"," "," ","0"," "
"17675568","RSA_14_Banner_300x600_Discount_1","8168749"," ","11/15/2013 10:14:56 AM","http://www.rsaconference.com/events/us14/register","Standard Banner","Ad approved","300 X 600"," "," "," "," ","0"," "
"17676702","RSA_14_Banner_300x250_Discount_1","8165010"," ","11/15/2013 11:03:52 AM","http://www.rsaconference.com/events/us14/register","Standard Banner","Ad approved","300 X 250"," "," "," "," ","0"," "
"17706645","Sophos_UTM_300x250_GR","8518079"," ","11/18/2013 1:20:22 PM","http://www.sophos.com/de-de/products/unified-threat-management.aspx?utm_source=SB&utm_medium=Web-banner&utm_campaign=SB-DACH-WB-NetMediaEurope-UTM","Standard Banner","Ad approved","UTM","Try Free","Flash","300x250"," ","0"," "
"17710135","Lenovo Thinksever TS440 160x600","8519793"," ","11/18/2013 3:47:02 PM","http://www.partnerinfo.lenovo.com/partners/us/products/thinkservers.shtml?cid=USLPN2459","Standard Banner","Ad approved"," "," "," "," "," ","0"," "
"17818224","ESET_Lotto_1125_300x250","8356139"," ","11/22/2013 4:30:20 PM","http://www.eset.com/us/display-rpcu-chance/?CMP=BAC-chango-chance","Standard Banner","Ad approved","Lotto"," "," "," "," ","0"," "
"17818231","ESET_Lotto_1125_300x250","8356145"," ","11/22/2013 4:30:20 PM","http://www.eset.com/us/display-rpcu-chance/?CMP=BAC-chango-chance","Standard Banner","Ad approved","Lotto"," "," "," "," ","0"," "
"17818944","ESET_RPCU_1125_160x600","8356160"," ","11/22/2013 5:08:46 PM","","Standard Banner","Ad approved","RPCU"," "," "," "," ","0"," "
"18062919","Tracking Pixel","8681851"," ","12/5/2013 10:39:51 AM","http://www.sophos.com/en-us/products/cloud.aspx?utm_source=SB&utm_medium=Web-banner&utm_campaign=SB-NA-WB-SpecificMedia-Cloud&utm_content=Remessaging","Tracking Pixel","Ad approved"," "," "," "," "," ","0"," "
"18066806","UTM_728x90_TryFree","7875149"," ","12/5/2013 1:59:44 PM","http://www.sophos.com/en-us/products/unified-threat-management.aspx?utm_source=SB&utm_medium=Web-banner&utm_campaign=SB-UK-WB-ExchangeLab-UTM-C2-CTA1&utm_content=Run-Of-Exchange","Standard Banner","Ad approved","UTM","Try Free"," "," "," ","0"," "
"18095275","RSA_14_Banner_728x90_Discount_Why Register","8165075"," ","12/8/2013 4:23:43 PM","http://www.rsaconference.com/why-attend/us-2014","Standard Banner","Ad approved","728 X 90"," "," "," "," ","0"," "
"18095277","RSA_14_Banner_728x90_Discount_Why Register","8168746"," ","12/8/2013 4:23:47 PM","http://www.rsaconference.com/why-attend/us-2014","Standard Banner","Ad approved","728 X 90"," "," "," "," ","0"," "
"18095375","RSA_14_Banner_300x250_Discount_Why Register","8165015"," ","12/8/2013 4:46:56 PM","http://www.rsaconference.com/why-attend/us-2014","Standard Banner","Ad approved","300 X 250"," "," "," "," ","0"," "
"18154771","Akamai-OLA-Security-JA-300x250","7799664"," ","12/11/2013 1:44:52 PM","http://www.akamai.co.jp/enja/html/ms/security.html","Standard Banner","Ad approved"," ","300x250","Security"," "," ","0"," "
"18154778","Akamai-OLA-Cloud-JA-300x250","7799664"," ","12/11/2013 1:45:51 PM","http://www.akamai.co.jp/enja/html/ms/sec_cloud.html","Standard Banner","Ad approved"," ","300x250","Cloud"," "," ","0"," "
"18154807","Akamai-OLA-Cloud-DE-300x250","7799685"," ","12/11/2013 1:50:02 PM","http://www.akamai.de/html/ms/sec_cloud.html","Standard Banner","Ad approved"," ","300x250","Cloud"," "," ","0"," "
"18341410","Akamai-OLA-Security-DE-728x90","8796139"," ","12/20/2013 9:24:43 AM","http://www.akamai.de/html/ms/security.html","Standard Banner","Ad approved"," "," "," "," "," ","0"," "
"18369393","TP Tablet 2  160x160","7716722"," ","12/22/2013 2:27:48 PM","http://www.partnerinfo.lenovo.com/partners/us/products/thinkpad-tablet.shtml?&cid=us:display:42gUKE&dfaid=4","Standard Banner","Ad approved"," "," "," "," "," ","0"," "
"18154809","Akamai-OLA-Security-DE-300x250","7799685"," ","12/11/2013 1:50:06 PM","http://www.akamai.de/html/ms/security.html","Standard Banner","Ad approved"," ","300x250","Security"," "," ","0"," "
"18227359","Akamai-OLA-Cloud-FR-300x250","7802597"," ","12/16/2013 5:26:22 PM","http://www.akamai.fr/enfr/html/ms/sec_cloud.html","Standard Banner","Ad approved"," ","300x250","Cloud"," "," ","0"," "
"18227800","Tracking Pixel","7802698"," ","12/16/2013 5:44:24 PM","http://www.akamai.fr/enfr/html/ms/sec_cloud.html","Tracking Pixel","Ad approved"," ","300x250","Cloud"," "," ","0"," "
